"country" "taxRich" "religiousLaw" "freeElection" "helpUnemp" "armyTakesOver" "civilRights" "equalIncome" "obeyRulers" "genderEquality" "importance"
"4902" "Estonia" 4 7 9 8 5 6 9 7 9 8
"4903" "Georgia" 10 10 10 10 1 5 1 1 10 10
"4904" "Germany" 6 1 10 10 1 10 8 1 10 9
"4905" "Kazakhstan" 1 1 10 1 1 10 10 1 10 10
"4906" "Netherlands" 3 3 9 9 4 9 5 5 9 9
"4907" "Poland" 7 3 8 8 3 8 7 7 10 7
"4908" "Romania" 10 1 10 1 1 1 1 1 10 10
"4909" "Russia" 9 8 8 9 10 9 9 10 10 8
"4910" "Slovenia" 8 2 8 7 3 7 7 7 8 8
"4911" "Spain" 8 5 5 8 5 7 7 4 9 8
"4912" "Sweden" 8 1 10 8 1 8 5 5 8 10
"4913" "Turkey" 5 5 5 5 5 5 5 1 1 5
"4914" "Ukraine" 9 4 10 10 2 10 8 10 10 4
"4915" "Belarus" 8 6 8 7 4 7 6 6 7 8
"4916" "Estonia" 8 4 8 9 4 5 7 7 6 9
"4917" "Georgia" 2 2 10 9 8 8 6 6 10 10
"4918" "Germany" 6 5 5 10 5 4 4 4 10 5
"4919" "Kazakhstan" 10 10 1 5 6 5 3 6 5 8
"4920" "Netherlands" 9 1 8 8 7 7 7 6 8 8
"4921" "Poland" 4 2 8 4 5 5 10 1 8 7
"4922" "Romania" 5 5 5 5 5 5 5 5 5 8
"4923" "Russia" 9 2 10 1 1 10 7 6 10 5
"4924" "Slovenia" 3 6 3 7 3 6 1 1 5 10
"4925" "Spain" 6 6 5 7 6 6 7 5 3 10
"4926" "Sweden" 8 1 10 8 1 10 5 3 10 10
"4927" "Turkey" 5 10 5 5 10 1 5 2 10 6
"4928" "Ukraine" 7 1 10 10 1 10 5 5 10 10
"4929" "Belarus" 6 10 7 5 8 10 7 8 9 9
"4930" "Estonia" 5 6 9 8 7 7 7 1 6 9
"4931" "Georgia" 5 6 4 5 7 5 6 5 5 7
"4932" "Germany" 2 1 10 2 1 10 2 1 10 10
"4933" "Kazakhstan" 10 1 10 10 1 9 9 1 8 10
"4934" "Netherlands" 8 1 8 8 1 10 8 3 10 7
"4935" "Poland" 7 7 10 10 1 10 10 8 10 10
"4936" "Romania" 7 6 7 7 10 10 5 10 10 10
"4937" "Russia" 7 4 9 9 10 7 8 10 10 10
"4938" "Slovenia" 5 5 5 5 1 5 5 5 10 8
"4939" "Spain" 6 4 5 7 6 6 7 6 6 7
"4940" "Sweden" 10 9 10 10 1 10 5 1 10 10
"4941" "Turkey" 9 4 10 10 4 6 6 4 10 7
"4942" "Ukraine" 7 1 10 10 6 10 6 1 10 10
"4943" "Belarus" 8 3 9 5 3 9 8 9 9 9
"4944" "Estonia" 8 4 10 8 10 10 6 3 10 8
"4945" "Georgia" 10 6 10 10 5 6 10 5 10 8
"4946" "Germany" 7 2 10 10 1 10 4 1 10 10
"4947" "Kazakhstan" 6 2 10 9 4 9 8 6 6 10
"4948" "Netherlands" 6 1 9 8 1 10 3 3 10 10
"4949" "Poland" 7 8 10 5 1 10 10 1 10 10
"4950" "Romania" 6 1 10 9 2 10 7 8 10 9
"4951" "Russia" 10 8 8 7 10 8 9 8 9 7
"4952" "Slovenia" 10 4 10 10 4 10 10 4 10 1
"4953" "Spain" 6 1 10 7 2 10 3 6 6 10
"4954" "Sweden" 10 1 10 8 1 10 7 1 10 10
"4955" "Turkey" 10 9 8 10 7 9 10 10 9 8
"4956" "Ukraine" 8 3 10 7 1 6 10 3 10 8
"4957" "Belarus" 5 1 10 3 1 10 1 1 10 8
"4958" "Estonia" 8 1 10 9 5 8 5 7 9 10
"4959" "Georgia" 5 1 10 10 6 10 10 10 10 10
"4960" "Germany" 7 1 10 8 1 10 7 1 10 9
"4961" "Kazakhstan" 5 2 9 10 4 9 9 1 9 9
"4962" "Netherlands" 5 2 7 8 5 6 7 6 8 8
"4963" "Poland" 10 8 6 5 1 10 10 1 10 5
"4964" "Romania" 1 1 10 1 4 10 1 10 10 10
"4965" "Russia" 6 5 7 5 4 5 5 6 5 5
"4966" "Slovenia" 8 2 8 2 2 9 2 2 9 8
"4967" "Spain" 6 7 7 8 4 6 6 5 6 6
"4968" "Sweden" 1 1 10 5 1 7 1 7 10 10
"4969" "Turkey" 3 5 10 8 1 8 5 2 9 10
"4970" "Ukraine" 5 8 8 8 3 8 8 5 8 8
"4971" "Belarus" 3 6 10 7 7 10 6 3 9 7
"4972" "Estonia" 7 4 9 8 5 9 4 3 7 9
"4973" "Georgia" 3 5 10 10 1 10 1 1 10 9
"4974" "Germany" 4 2 10 5 2 8 5 3 9 10
"4975" "Kazakhstan" 7 4 10 10 5 10 5 8 10 10
"4976" "Netherlands" 6 3 7 3 5 7 4 3 3 8
"4977" "Poland" 6 1 1 6 1 10 7 1 10 10
"4978" "Romania" 5 5 5 5 5 5 5 5 5 5
"4979" "Russia" 8 6 8 8 9 6 8 7 8 7
"4980" "Slovenia" 10 10 9 10 3 10 10 9 10 10
"4981" "Spain" 10 2 10 10 1 10 7 8 10 10
"4982" "Sweden" 8 1 10 10 5 10 1 10 10 10
"4983" "Turkey" 4 8 8 7 1 7 10 5 9 8
"4984" "Ukraine" 9 3 9 9 9 9 9 9 5 10
"4985" "Belarus" 10 5 5 5 1 9 5 5 10 10
"4986" "Estonia" 10 1 10 10 1 10 7 1 10 10
"4987" "Georgia" 1 1 10 10 1 10 1 1 10 10
"4988" "Germany" 5 1 10 5 1 9 1 1 10 10
"4989" "Kazakhstan" 5 5 5 5 5 5 5 9 10 7
"4990" "Netherlands" 8 1 10 9 1 10 8 1 10 10
"4991" "Poland" 7 3 10 8 1 10 3 3 10 10
"4992" "Romania" 1 1 10 10 5 10 5 5 10 9
"4993" "Russia" 8 1 10 10 6 10 10 10 10 10
"4994" "Slovenia" 7 1 10 8 6 9 10 8 10 10
"4995" "Spain" 10 8 10 10 1 10 6 10 10 10
"4996" "Sweden" 8 1 10 7 1 10 2 5 10 10
"4997" "Turkey" 5 1 10 5 8 5 4 8 10 3
"4998" "Ukraine" 1 7 8 8 7 6 7 8 7 7
"4999" "Belarus" 10 10 10 10 10 10 10 10 10 10
"5000" "Estonia" 10 1 10 10 1 10 10 6 9 8
"5001" "Georgia" 3 1 10 7 1 10 3 8 10 10
"5002" "Germany" 9 9 9 9 9 9 9 9 9 9
"5003" "Kazakhstan" 1 1 9 7 1 5 5 5 5 9
"5004" "Netherlands" 6 6 6 5 4 5 3 4 10 10
"5005" "Poland" 8 5 9 10 10 5 5 8 10 10
"5006" "Romania" 4 7 5 4 6 5 6 4 7 6
"5007" "Russia" 7 3 8 10 5 8 3 6 8 6
"5008" "Slovenia" 10 1 10 10 2 10 8 7 10 10
"5009" "Spain" 5 1 10 10 1 8 5 8 10 10
"5010" "Sweden" 10 1 10 10 10 10 3 10 10 8
"5011" "Turkey" 10 9 8 7 6 7 8 9 10 7
"5012" "Ukraine" 7 5 8 8 4 10 10 8 9 4
"5013" "Belarus" 9 3 9 5 3 9 8 8 10 9
"5014" "Estonia" 6 2 8 9 3 8 6 3 8 7
"5015" "Georgia" 7 8 7 7 2 6 5 4 10 10
"5016" "Germany" 1 1 10 1 1 10 1 1 10 6
"5017" "Kazakhstan" 6 4 9 7 5 6 9 8 8 8
"5018" "Netherlands" 10 1 10 10 1 8 8 1 10 10
"5019" "Poland" 6 6 7 4 4 7 4 3 5 10
"5020" "Romania" 9 3 9 9 9 9 6 2 10 2
"5021" "Russia" 10 1 10 10 10 10 10 10 10 5
"5022" "Slovenia" 10 1 9 3 10 9 10 3 10 5
"5023" "Spain" 8 1 8 8 4 8 8 4 8 9
"5024" "Sweden" 3 3 3 3 3 3 3 3 3 3
"5025" "Turkey" 4 3 3 4 4 3 3 4 4 6
"5026" "Ukraine" 9 9 10 10 4 9 9 9 9 8
"5027" "Belarus" 10 10 10 10 10 10 10 10 10 10
"5028" "Estonia" 5 9 8 9 4 8 2 4 1 9
"5029" "Georgia" 8 3 3 7 3 3 3 2 8 8
"5030" "Germany" 8 1 10 7 1 9 6 1 10 10
"5031" "Kazakhstan" 8 3 9 10 3 9 8 9 10 8
"5032" "Netherlands" 4 1 10 10 1 10 6 1 10 9
"5033" "Poland" 10 1 10 9 2 10 9 1 10 10
"5034" "Romania" 10 10 10 10 1 10 1 1 10 10
"5035" "Russia" 9 2 8 9 1 8 6 7 10 10
"5036" "Slovenia" 10 1 10 10 10 10 10 1 10 10
"5037" "Spain" 3 3 10 8 8 8 8 8 8 8
"5038" "Sweden" 9 1 10 9 1 8 7 7 10 10
"5039" "Turkey" 10 8 7 6 7 6 5 7 5 9
"5040" "Ukraine" 10 5 10 10 10 1 10 3 10 9
"5041" "Belarus" 5 5 5 5 5 5 5 5 5 7
"5042" "Estonia" 7 5 8 8 8 9 9 9 9 8
"5043" "Georgia" 5 3 8 6 5 5 7 4 9 9
"5044" "Germany" 7 3 8 8 3 8 8 8 8 6
"5045" "Kazakhstan" 10 1 10 10 1 10 10 10 10 5
"5046" "Netherlands" 7 1 7 6 1 8 1 6 10 10
"5047" "Poland" 5 5 10 6 3 10 7 7 9 6
"5048" "Romania" 3 3 10 4 2 9 5 3 3 10
"5049" "Russia" 4 7 6 3 5 8 4 3 6 5
"5050" "Slovenia" 1 1 10 8 1 10 1 1 10 10
"5051" "Spain" 4 7 7 4 7 8 5 6 6 4
"5052" "Sweden" 9 1 10 10 1 10 2 1 10 10
"5053" "Turkey" 8 5 10 9 1 3 7 2 9 9
"5054" "Ukraine" 3 4 7 5 5 6 5 5 7 8
"5055" "Belarus" 6 5 5 5 5 5 5 5 5 7
"5056" "Estonia" 8 1 9 9 1 7 9 9 8 9
"5057" "Georgia" 8 3 9 8 7 8 8 2 10 10
"5058" "Germany" 5 1 10 5 1 10 2 1 10 8
"5059" "Kazakhstan" 9 6 9 10 7 9 9 9 9 9
"5060" "Netherlands" 5 1 9 8 1 10 6 2 10 9
"5061" "Poland" 8 1 10 5 1 10 10 7 1 10
"5062" "Romania" 10 1 3 10 10 7 10 10 8 8
"5063" "Russia" 10 2 10 10 3 10 10 7 10 7
"5064" "Slovenia" 1 6 1 5 1 5 1 3 10 10
"5065" "Spain" 5 1 8 6 1 7 5 6 7 6
"5066" "Sweden" 8 2 9 10 7 9 9 8 10 5
"5067" "Turkey" 7 2 7 8 7 8 10 4 9 8
"5068" "Ukraine" 10 1 10 1 6 10 10 1 10 10
"5069" "Belarus" 5 5 7 7 6 6 6 5 5 6
"5070" "Estonia" 4 1 10 5 3 5 5 1 5 9
"5071" "Georgia" 6 2 10 8 2 9 8 9 10 8
"5072" "Germany" 7 1 10 6 2 9 3 1 9 10
"5073" "Kazakhstan" 1 2 6 7 8 7 8 5 8 8
"5074" "Netherlands" 7 1 10 10 1 10 7 8 10 10
"5075" "Poland" 10 1 10 10 1 10 10 10 10 10
"5076" "Romania" 1 3 8 9 7 8 10 6 9 10
"5077" "Russia" 9 3 7 10 3 9 10 3 10 9
"5078" "Slovenia" 8 3 8 8 2 8 8 7 8 5
"5079" "Spain" 9 1 10 10 1 8 5 5 5 10
"5080" "Sweden" 9 7 10 10 6 7 7 1 10 8
"5081" "Turkey" 7 6 7 7 6 8 6 6 6 10
"5082" "Ukraine" 3 1 10 10 5 10 10 10 10 8
"5083" "Belarus" 5 1 10 5 1 8 8 1 10 10
"5084" "Estonia" 7 6 8 8 3 7 8 6 10 6
"5085" "Georgia" 4 5 4 3 4 5 6 5 4 5
"5086" "Germany" 4 5 6 10 6 4 5 5 10 6
"5087" "Kazakhstan" 10 6 10 10 10 10 10 10 10 10
"5088" "Netherlands" 5 5 5 5 5 5 5 5 5 8
"5089" "Poland" 5 6 10 10 1 10 7 7 10 7
"5090" "Romania" 7 5 9 9 5 7 6 5 10 9
"5091" "Russia" 6 1 8 8 3 8 6 4 8 5
"5092" "Slovenia" 7 3 8 6 3 4 5 3 9 10
"5093" "Spain" 4 7 10 7 2 3 10 6 10 10
"5094" "Sweden" 8 1 10 3 1 10 1 7 10 7
"5095" "Turkey" 10 10 10 10 1 8 10 7 5 8
"5096" "Ukraine" 10 1 10 10 1 10 10 5 10 8
"5097" "Belarus" 2 3 10 9 4 9 6 7 9 10
"5098" "Estonia" 6 1 10 6 5 7 8 8 6 6
"5099" "Georgia" 1 2 9 7 2 4 1 7 6 9
"5100" "Germany" 6 1 6 6 2 2 6 2 6 6
"5101" "Kazakhstan" 9 6 7 7 4 4 7 5 8 5
"5102" "Netherlands" 8 3 10 10 1 10 5 1 10 10
"5103" "Poland" 3 3 6 3 4 5 5 5 5 5
"5104" "Romania" 3 3 3 3 3 3 3 3 3 3
"5105" "Russia" 10 3 10 10 1 10 10 10 10 10
"5106" "Slovenia" 3 3 3 8 8 8 8 8 8 5
"5107" "Spain" 10 8 10 10 6 8 5 7 10 10
"5108" "Sweden" 7 1 8 7 1 10 1 1 10 10
"5109" "Turkey" 9 5 8 7 6 5 9 5 9 9
"5110" "Ukraine" 6 3 6 6 2 7 7 2 9 6
"5111" "Belarus" 6 2 10 8 2 9 3 1 10 10
"5112" "Estonia" 5 4 5 4 3 8 8 5 5 10
"5113" "Georgia" 4 4 10 8 8 8 9 9 5 10
"5114" "Germany" 8 1 10 6 2 7 6 1 10 10
"5115" "Kazakhstan" 9 9 6 9 2 2 9 9 9 10
"5116" "Netherlands" 1 1 10 4 1 10 1 1 10 10
"5117" "Poland" 8 1 10 10 1 8 5 1 10 10
"5118" "Romania" 10 1 10 10 1 10 10 5 10 10
"5119" "Russia" 3 5 3 1 1 2 1 1 1 9
"5120" "Slovenia" 1 5 7 10 5 5 1 3 8 1
"5121" "Spain" 5 1 9 5 1 10 5 3 10 9
"5122" "Sweden" 1 1 10 1 1 10 1 1 10 10
"5123" "Turkey" 8 7 6 9 7 7 7 6 5 6
"5124" "Ukraine" 8 3 9 10 2 10 8 9 10 6
"5125" "Belarus" 1 1 8 4 1 6 1 1 3 5
"5126" "Estonia" 8 3 10 8 1 9 7 3 7 9
"5127" "Georgia" 7 2 10 9 2 10 8 9 10 10
"5128" "Germany" 7 1 10 8 1 6 6 1 10 10
"5129" "Kazakhstan" 10 10 10 10 10 10 10 10 10 10
"5130" "Netherlands" 7 1 10 8 1 10 4 6 10 8
"5131" "Poland" 6 4 8 9 4 8 3 5 8 9
"5132" "Romania" 4 1 10 10 2 10 5 5 10 10
"5133" "Russia" 10 1 10 5 1 10 5 5 10 10
"5134" "Slovenia" 7 2 9 7 1 8 7 8 8 8
"5135" "Spain" 7 1 10 10 1 10 4 1 10 9
"5136" "Sweden" 5 2 8 9 3 9 1 1 10 10
"5137" "Turkey" 1 3 4 5 6 8 9 10 10 4
"5138" "Ukraine" 9 2 10 10 2 10 9 8 10 5
"5139" "Belarus" 4 4 7 5 5 6 5 4 6 5
"5140" "Estonia" 9 3 9 9 5 8 8 4 9 10
"5141" "Georgia" 3 2 6 5 3 6 3 7 8 8
"5142" "Germany" 8 2 10 8 2 5 4 2 10 8
"5143" "Kazakhstan" 7 7 7 4 7 8 9 5 8 8
"5144" "Netherlands" 6 2 10 6 4 8 3 4 10 10
"5145" "Poland" 5 5 8 2 9 10 8 8 10 8
"5146" "Romania" 10 5 10 10 10 10 10 10 10 10
"5147" "Russia" 3 3 8 6 8 5 6 4 5 6
"5148" "Slovenia" 10 1 10 8 1 10 7 2 10 10
"5149" "Spain" 6 10 10 10 5 6 8 6 10 8
"5150" "Sweden" 10 5 10 7 1 10 7 7 10 8
"5151" "Turkey" 8 4 10 9 2 3 8 5 7 6
"5152" "Ukraine" 5 1 10 10 4 9 5 3 10 10
"5153" "Belarus" 4 3 7 5 1 7 8 3 9 3
"5154" "Estonia" 9 3 10 8 2 9 9 5 8 8
"5155" "Georgia" 8 5 10 8 1 10 7 7 10 10
"5156" "Germany" 10 1 10 6 1 10 10 1 10 10
"5157" "Kazakhstan" 1 1 10 10 10 10 10 10 10 6
"5158" "Netherlands" 7 2 5 7 5 7 7 7 7 7
"5159" "Poland" 5 1 9 7 1 9 8 3 8 9
"5160" "Romania" 10 5 10 10 7 10 5 5 5 5
"5161" "Russia" 3 1 10 7 1 7 2 1 10 6
"5162" "Slovenia" 5 1 10 6 1 10 5 5 10 10
"5163" "Spain" 8 1 10 10 1 10 8 9 10 10
"5164" "Sweden" 10 2 9 7 4 5 1 3 10 10
"5165" "Turkey" 7 8 7 6 5 6 5 6 7 8
"5166" "Ukraine" 3 3 7 10 6 8 9 6 6 5
"5167" "Belarus" 4 2 3 4 5 7 6 7 2 8
"5168" "Estonia" 10 6 7 10 10 10 10 10 10 10
"5169" "Georgia" 2 2 9 9 6 3 3 9 10 10
"5170" "Germany" 7 1 10 7 4 9 3 1 9 10
"5171" "Kazakhstan" 7 9 7 8 5 6 8 7 9 9
"5172" "Netherlands" 4 3 4 3 3 6 5 5 7 7
"5173" "Poland" 1 4 10 2 1 10 1 5 10 7
"5174" "Romania" 6 3 10 2 3 8 5 2 8 9
"5175" "Russia" 10 1 10 10 5 10 10 10 10 8
"5176" "Slovenia" 6 2 9 4 3 9 6 4 9 10
"5177" "Spain" 7 2 10 7 1 8 7 7 10 8
"5178" "Sweden" 8 1 8 5 2 5 1 3 10 8
"5179" "Turkey" 10 5 10 10 1 2 8 1 9 8
"5180" "Ukraine" 10 2 10 10 6 10 10 10 10 3
"5181" "Belarus" 5 5 5 5 5 5 5 5 5 6
"5182" "Estonia" 9 4 9 10 5 10 10 7 5 9
"5183" "Georgia" 1 1 9 3 3 10 3 4 3 10
"5184" "Germany" 7 8 8 10 6 10 10 9 6 10
"5185" "Kazakhstan" 6 5 7 5 6 5 6 2 10 8
"5186" "Netherlands" 4 1 6 6 2 6 4 1 6 10
"5187" "Poland" 3 3 10 4 1 8 3 2 10 9
"5188" "Romania" 10 10 10 10 10 10 2 3 9 2
"5189" "Russia" 10 2 9 9 4 10 10 10 9 10
"5190" "Slovenia" 4 1 8 5 1 8 5 5 10 7
"5191" "Spain" 6 1 10 8 1 10 4 5 10 8
"5192" "Sweden" 7 1 10 7 1 5 2 7 10 10
"5193" "Turkey" 7 7 10 7 1 6 8 3 3 10
"5194" "Ukraine" 3 4 6 5 4 5 4 5 4 6
"5195" "Belarus" 6 6 8 8 7 8 6 5 6 8
"5196" "Estonia" 6 1 9 6 1 9 9 6 9 9
"5197" "Georgia" 3 4 3 5 3 3 4 5 5 4
"5198" "Germany" 10 1 10 10 1 4 2 1 10 10
"5199" "Kazakhstan" 10 6 10 10 2 10 10 8 10 9
"5200" "Netherlands" 7 1 6 7 3 6 5 6 8 8
"5201" "Poland" 3 1 10 10 1 10 7 7 10 10
"5202" "Romania" 10 10 10 10 2 10 10 2 10 1
"5203" "Russia" 5 5 5 10 5 7 10 5 5 10
"5204" "Slovenia" 10 1 9 5 10 10 10 9 5 10
"5205" "Spain" 5 2 10 8 2 9 5 7 10 7
"5206" "Sweden" 10 1 10 8 1 10 1 1 8 9
"5207" "Turkey" 7 7 8 8 7 6 6 7 7 10
"5208" "Ukraine" 7 8 6 4 6 5 7 8 5 10
"5209" "Belarus" 3 3 5 5 4 5 5 5 5 6
"5210" "Estonia" 9 1 10 10 1 10 5 1 10 9
"5211" "Georgia" 1 1 10 10 1 10 8 8 10 8
"5212" "Germany" 7 1 10 10 1 7 9 1 10 10
"5213" "Kazakhstan" 5 3 10 8 3 8 3 3 9 9
"5214" "Netherlands" 6 2 7 7 1 6 5 6 10 9
"5215" "Poland" 1 1 8 5 8 10 5 8 10 7
"5216" "Romania" 2 2 9 5 3 9 3 8 8 8
"5217" "Russia" 5 1 7 8 8 10 6 8 10 6
"5218" "Slovenia" 10 1 5 5 5 5 5 5 5 1
"5219" "Spain" 1 1 10 10 1 10 1 10 10 10
"5220" "Sweden" 3 1 10 7 1 7 1 7 10 10
"5221" "Turkey" 10 8 7 6 5 7 6 5 7 10
"5222" "Ukraine" 3 2 10 7 5 10 8 8 10 10
"5223" "Belarus" 5 5 8 6 4 7 7 4 8 8
"5224" "Estonia" 10 3 10 9 4 8 6 4 10 9
"5225" "Georgia" 8 2 9 9 9 3 3 3 10 10
"5226" "Germany" 10 1 9 8 4 10 5 4 10 4
"5227" "Kazakhstan" 10 3 10 10 2 10 10 10 10 10
"5228" "Netherlands" 5 1 7 6 1 6 2 1 6 9
"5229" "Poland" 1 1 10 3 1 10 10 5 10 10
"5230" "Romania" 7 4 7 6 5 6 4 8 10 8
"5231" "Russia" 5 4 5 6 5 5 6 6 6 5
"5232" "Slovenia" 10 7 3 1 3 4 3 2 2 3
"5233" "Spain" 10 1 10 9 1 5 6 8 10 10
"5234" "Sweden" 4 1 10 1 1 1 4 2 10 10
"5235" "Turkey" 1 1 10 10 10 10 10 1 10 10
"5236" "Ukraine" 10 2 9 10 9 9 9 9 10 10
"5237" "Belarus" 2 2 8 5 2 8 5 4 8 8
"5238" "Estonia" 4 1 10 8 2 8 1 1 8 8
"5239" "Georgia" 8 8 8 8 8 6 5 6 7 8
"5240" "Germany" 5 1 10 10 3 3 7 3 10 10
"5241" "Kazakhstan" 10 4 10 8 9 10 8 6 8 7
"5242" "Netherlands" 7 3 10 8 4 9 5 3 10 10
"5243" "Poland" 6 7 9 7 6 6 3 5 8 9
"5244" "Romania" 1 1 9 9 9 1 1 5 9 9
"5245" "Russia" 3 4 5 5 3 5 8 6 8 8
"5246" "Slovenia" 7 1 10 10 1 10 5 4 8 10
"5247" "Spain" 6 1 10 8 1 10 6 7 10 10
"5248" "Sweden" 8 1 9 10 1 5 1 8 10 5
"5249" "Turkey" 10 1 10 10 10 10 10 10 10 1
"5250" "Ukraine" 4 10 1 10 10 10 10 10 5 10
"5251" "Belarus" 1 1 10 5 1 10 5 1 10 5
"5252" "Estonia" 8 1 5 5 5 7 5 5 5 9
"5253" "Georgia" 2 2 9 5 5 5 7 5 5 10
"5254" "Germany" 2 3 10 7 2 7 5 1 10 8
"5255" "Kazakhstan" 8 2 8 9 9 9 9 9 9 7
"5256" "Netherlands" 1 1 8 9 1 7 1 1 10 10
"5257" "Poland" 6 2 10 8 3 10 8 2 9 10
"5258" "Romania" 1 1 9 7 2 9 2 9 10 10
"5259" "Russia" 8 4 4 8 8 8 8 7 9 6
"5260" "Slovenia" 8 3 10 8 3 8 3 4 3 10
"5261" "Spain" 8 2 9 9 3 9 4 3 8 9
"5262" "Sweden" 6 1 10 6 1 10 1 1 10 8
"5263" "Turkey" 10 10 10 10 10 10 10 10 10 6
"5264" "Ukraine" 1 10 7 3 8 3 9 10 8 1
"5265" "Belarus" 7 2 2 8 2 2 2 2 3 9
"5266" "Estonia" 8 1 10 8 1 10 1 1 10 10
"5267" "Georgia" 9 2 9 9 2 9 2 2 9 10
"5268" "Germany" 10 1 10 10 1 10 8 1 10 10
"5269" "Kazakhstan" 9 2 5 9 7 8 9 4 7 5
"5270" "Netherlands" 6 4 6 8 5 5 8 8 8 8
"5271" "Poland" 10 1 10 10 5 5 5 5 10 10
"5272" "Romania" 10 1 10 10 1 10 10 10 10 10
"5273" "Russia" 6 6 9 9 9 9 6 6 9 6
"5274" "Slovenia" 10 7 8 9 4 8 9 7 10 10
"5275" "Spain" 7 6 6 8 4 5 7 6 7 8
"5276" "Sweden" 7 8 9 8 6 9 6 3 10 10
"5277" "Turkey" 6 7 6 5 7 6 5 6 7 10
"5278" "Ukraine" 10 3 10 10 1 10 10 5 10 10
"5279" "Belarus" 3 3 9 4 2 10 5 3 8 8
"5280" "Estonia" 10 1 10 10 4 6 10 5 10 8
"5281" "Georgia" 5 5 5 5 1 3 3 1 1 10
"5282" "Germany" 10 1 9 8 1 9 10 1 10 10
"5283" "Kazakhstan" 8 1 10 10 5 10 10 5 10 10
"5284" "Netherlands" 10 2 10 10 7 9 9 6 10 10
"5285" "Poland" 5 3 9 8 1 8 6 2 8 2
"5286" "Romania" 6 4 9 7 4 9 3 3 8 9
"5287" "Russia" 6 5 10 10 7 10 6 1 10 8
"5288" "Slovenia" 10 3 9 9 2 10 10 7 10 8
"5289" "Spain" 3 1 10 5 1 9 5 1 10 10
"5290" "Sweden" 10 10 10 10 1 10 1 1 10 10
"5291" "Turkey" 8 10 10 10 3 8 9 10 10 9
"5292" "Ukraine" 5 1 10 8 3 9 8 7 10 7
"5293" "Belarus" 10 5 6 3 4 5 7 8 6 4
"5294" "Estonia" 10 5 10 10 1 10 5 5 10 10
"5295" "Georgia" 5 5 6 4 5 5 5 4 5 10
"5296" "Germany" 10 1 10 8 2 9 6 3 10 9
"5297" "Kazakhstan" 1 9 1 1 1 1 1 1 1 9
"5298" "Netherlands" 6 2 8 6 5 7 4 5 8 9
"5299" "Poland" 10 5 10 10 1 10 6 10 10 2
"5300" "Romania" 5 2 10 10 1 7 10 2 6 10
"5301" "Russia" 9 3 7 6 6 10 9 9 9 9
"5302" "Slovenia" 10 1 10 5 5 10 8 8 10 10
"5303" "Spain" 7 1 8 10 1 7 5 6 10 10
"5304" "Sweden" 7 2 8 10 4 5 1 1 10 10
"5305" "Turkey" 7 7 10 7 10 7 8 9 8 7
"5306" "Ukraine" 10 6 10 10 10 10 10 10 10 9
"5307" "Belarus" 5 5 5 5 5 5 5 5 5 5
"5308" "Estonia" 6 1 10 10 1 10 6 1 8 5
"5309" "Georgia" 6 5 6 5 4 5 5 7 6 5
"5310" "Germany" 10 1 10 10 1 8 10 1 10 7
"5311" "Kazakhstan" 4 1 10 5 6 10 6 1 10 10
"5312" "Netherlands" 3 3 8 6 3 9 4 4 9 9
"5313" "Poland" 5 5 5 7 5 5 4 4 4 5
"5314" "Romania" 10 5 10 10 10 1 5 1 10 9
"5315" "Russia" 8 2 10 10 2 10 1 1 10 9
"5316" "Slovenia" 10 1 10 5 1 10 10 7 10 10
"5317" "Spain" 5 1 10 8 1 10 5 5 10 10
"5318" "Sweden" 5 1 10 2 1 10 1 1 10 10
"5319" "Turkey" 10 4 8 7 2 4 8 3 10 9
"5320" "Ukraine" 7 3 10 10 5 10 8 6 10 3
"5321" "Belarus" 5 5 5 5 5 5 5 5 5 5
"5322" "Estonia" 10 8 10 8 6 9 10 6 9 9
"5323" "Georgia" 6 4 9 8 4 4 4 9 8 10
"5324" "Germany" 8 1 10 9 1 9 3 1 10 9
"5325" "Kazakhstan" 10 1 10 10 1 10 10 3 10 10
"5326" "Netherlands" 7 2 9 8 3 9 4 7 10 10
"5327" "Poland" 1 10 10 10 1 10 10 7 7 10
"5328" "Romania" 8 5 2 1 1 5 9 2 7 6
"5329" "Russia" 6 6 5 6 7 7 7 6 7 8
"5330" "Slovenia" 10 2 10 10 1 10 10 5 5 10
"5331" "Spain" 8 7 9 9 4 7 9 10 10 9
"5332" "Sweden" 7 1 10 8 1 9 5 5 10 6
"5333" "Turkey" 10 5 8 9 10 9 10 3 5 8
"5334" "Ukraine" 10 2 10 9 5 9 9 6 7 7
"5335" "Belarus" 10 6 10 10 3 10 10 9 10 7
"5336" "Estonia" 5 3 9 10 8 9 9 3 9 10
"5337" "Georgia" 1 1 10 1 10 10 3 10 10 10
"5338" "Germany" 7 1 10 10 1 10 10 5 10 7
"5339" "Kazakhstan" 10 1 3 9 1 10 9 9 9 1
"5340" "Netherlands" 1 1 10 8 1 8 1 1 10 10
"5341" "Poland" 3 1 10 8 3 9 8 9 10 8
"5342" "Romania" 1 1 9 6 1 9 8 5 9 10
"5343" "Russia" 7 6 6 4 7 8 7 8 8 7
"5344" "Slovenia" 10 1 10 10 1 10 10 1 10 10
"5345" "Spain" 4 7 4 6 4 6 5 6 6 6
"5346" "Sweden" 3 1 10 7 2 5 7 5 9 9
"5347" "Turkey" 4 4 3 3 4 4 3 3 4 7
"5348" "Ukraine" 8 6 8 9 3 9 9 9 9 8
"5349" "Belarus" 7 1 7 5 3 7 7 4 8 9
